"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50040","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","3",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50040","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","1",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50042","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","52",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50042","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","20",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50042","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","28",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50042","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","17",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50042","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","29",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50044","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","97",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50044","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","33",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50044","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","53",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50044","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","26",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50044","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","45",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50046","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","131",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50046","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","47",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50046","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","74",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50046","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","30",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50046","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","67",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50047","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","189",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50047","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","65",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50047","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","98",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50047","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","53",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50047","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","86",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50048","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","124",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50048","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","33",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50048","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","71",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50048","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","39",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50048","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","68",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50049","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","454",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50049","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","173",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50049","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","235",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50049","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","123",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50049","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","194",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50050","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","142",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50050","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","37",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50050","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","84",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50050","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","61",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50050","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","69",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50051","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","23",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50051","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","8",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50051","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","15",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50051","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","14",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50051","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","13",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50052","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","26",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50052","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","11",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50052","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","15",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50052","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","11",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50052","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","15",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50054","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","123",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50054","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","42",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50054","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","72",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50054","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","30",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50054","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","68",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50055","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","110",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50055","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","41",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50055","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","55",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50055","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","33",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50055","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","49",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50056","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","69",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50056","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","19",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50056","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","45",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50056","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","35",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50056","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","43",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50057","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","41",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50057","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","21",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50057","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","20",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50057","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","6",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50057","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","27",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50058","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","232",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50058","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","67",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50058","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","120",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50058","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","78",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50058","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","106",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50060","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","435",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50060","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","160",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50060","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","198",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50060","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","111",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50060","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","202",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50061","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","93",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50061","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","25",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50061","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","53",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50061","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","27",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50061","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","44",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50062","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","51",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50062","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","13",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50062","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","38",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50062","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","20",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50062","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","26",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50063","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","176",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50063","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","58",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50063","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","96",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50063","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","65",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50063","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","77",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50064","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","19",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50064","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","4",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50064","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","9",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50064","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","9",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50064","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","9",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50065","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","54",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50065","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","21",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50065","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","27",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50065","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","20",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50065","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","31",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50066","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","29",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50066","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","5",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50066","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","21",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50066","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","17",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50066","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","20",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50067","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","57",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50067","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","20",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50067","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","33",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50067","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","14",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50067","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","31",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50068","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","78",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50068","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","34",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50068","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","42",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50068","","00000000","","PRODUCERS","PRODUCERS, PRIMARY OCCUPATION, FARMING - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","31",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50068","","00000000","","PRODUCERS","PRODUCERS, RESIDENCE, ON OPERATION - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","41",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50069","","00000000","","PRODUCERS","PRODUCERS, (ALL) - NUMBER OF PRODUCERS","TOTAL","NOT SPECIFIED","61",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50069","","00000000","","PRODUCERS","PRODUCERS, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","27",""
"CENSUS","2017","YEAR","","ZIP CODE","IOWA","19","","","","","50069","","00000000","","PRODUCERS","PRODUCERS, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","34",""
